User_ID,Name,Age,Country,Subscription_Type,Signup_Date,Tenure_Days,Watch_Time_Hours,Favorite_Genre,Last_Login,Days_Since_Login,Support_Tickets,Num_Devices,Churn
21635,Thomas Wilson,46,Germany,Premium,2026-02-02,148,0.66,Romance,2026-06-01,29,1,2,1
21636,Richard Anderson,33,UK,Standard,2024-07-21,709,2.22,Thriller,2026-06-22,8,0,1,0
21637,John Davis,50,France,Standard,2025-06-21,374,0.0,Drama,2026-06-22,8,0,1,1
21638,James Hall,37,India,Basic,2025-11-13,229,1.73,Romance,2026-06-30,0,0,1,1
21639,John Thomas,39,Germany,Premium,2025-05-22,404,8.29,Romance,2026-06-28,2,0,2,0
21640,Barbara Jackson,28,USA,Standard,2024-09-04,664,1.18,Action,2026-06-15,15,2,1,1
21641,James Garcia,39,Japan,Basic,2024-07-10,720,8.05,Thriller,2026-06-30,0,0,2,0
21642,David Taylor,26,Canada,Standard,2024-02-13,868,5.58,Sci-Fi,2026-06-28,2,1,1,0
21643,Jennifer Anderson,56,Mexico,Standard,2024-07-20,710,2.66,Adventure,2026-05-24,37,0,1,1
21644,Wei Moore,41,India,Standard,2025-04-30,426,1.52,Crime,2026-06-25,5,0,1,0
21645,Patricia Walker,45,Brazil,Standard,2023-08-31,1034,0.35,Action,2026-06-27,3,3,1,0
21646,Ananya Harris,29,Germany,Premium,2026-04-22,69,0.85,Crime,2026-06-30,0,0,1,0
21647,David Garcia,23,India,Premium,2023-10-17,987,0.05,Action,2026-06-25,5,1,1,0
21648,Mary Moore,46,UK,Basic,2024-07-10,720,7.17,Romance,2026-06-30,0,0,1,0
21649,Karen Anderson,39,Australia,Premium,2025-03-03,484,0.0,Romance,2026-06-02,28,1,1,0
21650,Michael Davis,50,France,Basic,2025-03-09,478,0.91,Sci-Fi,2026-06-23,7,0,1,0
21651,Linda Brown,54,Canada,Standard,2025-03-15,472,2.78,Action,2026-06-30,0,0,2,0
21652,Thomas Hall,28,UK,Premium,2024-11-25,582,2.95,Sci-Fi,2026-06-28,2,1,2,0
21653,Carlos Thomas,51,UK,Premium,2026-05-07,54,0.0,Documentary,2026-06-28,2,1,1,1
21654,Richard Taylor,21,Mexico,Premium,2025-05-13,413,2.47,Horror,2026-06-23,7,0,1,0
21655,William Clark,47,Mexico,Basic,2024-08-18,681,0.0,Documentary,2026-06-25,5,4,4,0
21656,Hiroshi Walker,54,Canada,Standard,2024-10-30,608,2.87,Adventure,2026-06-29,1,0,1,1
21657,Hiroshi Hall,37,Canada,Basic,2026-02-18,132,0.0,Sci-Fi,2026-06-26,4,1,2,1
21658,James Moore,39,Germany,Standard,2026-03-05,117,1.02,Documentary,2026-06-26,4,0,2,1
21659,Michael Lewis,32,UK,Premium,2026-01-19,162,3.49,Sci-Fi,2026-06-28,2,0,1,0
21660,Elizabeth Walker,28,India,Basic,2025-08-22,312,3.3,Romance,2026-06-29,1,0,1,0
21661,Emma Moore,18,Brazil,Standard,2025-01-26,520,0.0,Action,2026-06-21,9,0,1,1
21662,Jessica Clark,20,Australia,Premium,2025-06-26,369,0.1,Horror,2026-06-28,2,0,2,0
21663,Michael Clark,47,Japan,Basic,2023-11-30,943,3.09,Romance,2026-06-01,29,2,2,1
21664,Richard Walker,43,France,Premium,2025-08-12,322,2.66,Thriller,2026-06-29,1,0,4,0
21665,Lucas Jackson,36,Canada,Premium,2026-03-21,101,1.16,Adventure,2026-06-04,26,2,2,1
21666,Sofia Miller,54,UK,Basic,2025-09-21,282,0.62,Horror,2026-06-23,7,1,3,0
21667,John Thomas,29,Japan,Basic,2024-11-24,583,2.12,Action,2026-06-29,1,0,2,0
21668,Jessica Clark,44,UK,Basic,2024-09-11,657,8.58,Thriller,2026-06-29,1,1,1,0
21669,Sarah Young,21,Germany,Basic,2025-06-04,391,1.66,Documentary,2026-06-29,1,0,2,1
21670,Olivia Lewis,49,Canada,Premium,2023-11-27,946,2.04,Adventure,2026-06-27,3,1,1,0
21671,David Thomas,39,France,Standard,2025-09-15,288,1.5,Sci-Fi,2026-06-21,9,0,2,0
21672,Elizabeth White,58,Australia,Basic,2023-12-13,930,2.21,Sci-Fi,2026-06-30,0,0,1,0
21673,David Lewis,43,Mexico,Premium,2025-06-19,376,1.5,Horror,2026-06-25,5,0,1,0
21674,Karen Brown,23,Mexico,Premium,2025-06-27,368,1.08,Documentary,2026-06-28,2,0,1,0
21675,James Miller,40,Germany,Standard,2025-08-19,315,1.05,Adventure,2026-06-08,22,1,2,0
21676,Susan White,36,USA,Premium,2025-04-02,454,0.0,Drama,2026-06-18,12,0,3,1
21677,Wei Brown,28,USA,Premium,2025-03-05,482,6.39,Sci-Fi,2026-06-27,3,0,1,0
21678,Emma Moore,35,UK,Standard,2026-03-04,118,1.27,Adventure,2026-06-16,14,0,1,0
21679,William Young,43,France,Standard,2025-10-18,255,1.25,Thriller,2026-06-26,4,0,1,0
21680,Emma Smith,43,Japan,Basic,2024-08-03,696,3.49,Thriller,2026-06-27,3,0,2,1
21681,Karen Walker,42,Japan,Standard,2023-12-16,927,2.9,Sci-Fi,2026-06-27,3,2,1,0
21682,Joseph Moore,37,Japan,Standard,2024-11-06,601,0.68,Romance,2026-05-30,31,0,1,1
21683,Barbara Garcia,24,USA,Standard,2025-01-23,523,5.62,Crime,2026-06-29,1,0,1,0
21684,Hiroshi Jackson,47,Mexico,Standard,2025-10-18,255,1.76,Sci-Fi,2026-06-29,1,0,2,0
21685,Jessica Moore,41,UK,Standard,2024-04-23,798,1.01,Comedy,2026-06-28,2,0,2,0
21686,Sarah Hall,37,Canada,Basic,2023-09-11,1023,3.92,Sci-Fi,2026-06-25,5,0,1,0
21687,Noah Moore,45,Germany,Premium,2023-09-25,1009,7.72,Thriller,2026-06-29,1,1,4,0
21688,Ananya Jackson,18,Mexico,Standard,2024-02-22,859,0.7,Thriller,2026-06-30,0,2,3,0
21689,Emma Anderson,35,Australia,Standard,2024-03-11,841,4.84,Sci-Fi,2026-06-25,5,0,3,0
21690,William Wilson,39,Canada,Basic,2026-05-21,40,0.0,Adventure,2026-06-26,4,1,1,1
21691,Mary Brown,35,India,Premium,2024-06-28,732,2.11,Thriller,2026-06-15,15,0,2,0
21692,James Brown,31,Australia,Premium,2026-03-23,99,1.58,Documentary,2026-06-30,0,1,4,1
21693,John Moore,18,Brazil,Standard,2024-04-30,791,6.19,Drama,2026-06-23,7,0,1,0
21694,Karen Hall,27,UK,Basic,2026-04-27,64,0.0,Thriller,2026-06-30,0,0,2,0
21695,Emma Miller,31,Mexico,Standard,2024-04-26,795,8.94,Documentary,2026-06-30,0,2,1,0
21696,William Anderson,18,Japan,Premium,2024-12-07,570,4.21,Crime,2026-06-26,4,1,1,0
21697,Michael Moore,41,Canada,Premium,2024-06-04,756,3.09,Adventure,2026-06-30,0,0,3,0
21698,Fatima Young,18,Japan,Standard,2025-02-15,500,3.71,Action,2026-06-25,5,0,3,1
21699,Carlos White,35,Japan,Standard,2025-07-02,363,0.51,Horror,2026-06-20,10,0,1,0
21700,David Hall,26,Australia,Premium,2025-01-21,525,3.5,Romance,2026-06-22,8,0,4,1
21701,Patricia Anderson,39,France,Basic,2025-05-20,406,0.0,Comedy,2026-06-15,15,1,1,0
21702,David Thomas,28,Mexico,Standard,2024-02-02,879,6.75,Adventure,2026-06-29,1,0,1,0
21703,Robert Brown,43,Brazil,Premium,2024-05-28,763,8.97,Comedy,2026-06-30,0,0,3,0
21704,Michael Martinez,28,Japan,Premium,2025-04-09,447,9.19,Action,2026-06-30,0,1,2,0
21705,Elizabeth Anderson,39,France,Standard,2024-06-09,751,0.25,Comedy,2026-06-20,10,0,1,1
21706,Olivia Brown,31,Australia,Standard,2026-05-02,59,0.25,Sci-Fi,2026-06-07,23,2,1,1
21707,Elizabeth Johnson,45,USA,Premium,2025-12-05,207,0.68,Romance,2026-06-30,0,0,1,0
21708,Joseph Miller,44,Germany,Standard,2025-06-02,393,5.36,Adventure,2026-06-30,0,2,3,0
21709,Wei Thomas,36,Japan,Premium,2024-02-25,856,2.34,Drama,2026-06-15,15,1,1,1
21710,Sofia Taylor,29,Brazil,Standard,2024-02-10,871,8.9,Sci-Fi,2026-06-30,0,0,2,0
21711,Robert Wilson,51,Australia,Standard,2024-11-29,578,11.5,Horror,2026-06-30,0,1,1,0
21712,Barbara Young,38,UK,Basic,2026-02-27,123,2.31,Fantasy,2026-06-30,0,0,1,0
21713,Wei White,39,France,Premium,2026-03-13,109,0.0,Documentary,2026-06-28,2,1,1,0
21714,Thomas Thomas,38,UK,Basic,2026-02-19,131,1.56,Thriller,2026-06-29,1,0,2,0
21715,Charles Davis,26,Australia,Basic,2024-07-14,716,0.77,Comedy,2026-06-29,1,0,1,0
21716,Linda Garcia,32,Brazil,Standard,2026-01-21,160,0.0,Fantasy,2026-06-18,12,1,2,1
21717,Susan Anderson,32,Brazil,Standard,2024-02-01,880,10.42,Sci-Fi,2026-06-30,0,0,1,0
21718,Mary Jackson,43,Mexico,Standard,2024-12-31,546,4.38,Fantasy,2026-06-28,2,0,2,0
21719,Joseph Young,19,Canada,Standard,2025-08-27,307,1.81,Crime,2026-06-30,0,0,1,1
21720,Noah Brown,18,UK,Standard,2023-12-13,930,7.43,Thriller,2026-06-30,0,0,1,0
21721,Michael Taylor,48,Brazil,Premium,2025-04-08,448,0.0,Sci-Fi,2026-06-25,5,1,2,0
21722,Carlos Jackson,24,Brazil,Standard,2025-12-26,186,1.31,Sci-Fi,2026-06-23,7,2,1,1
21723,Sarah Clark,23,USA,Premium,2023-09-11,1023,11.92,Thriller,2026-06-28,2,0,3,0
21724,James Taylor,34,Germany,Premium,2026-02-04,146,0.87,Thriller,2026-06-26,4,2,1,1
21725,Fatima Young,41,USA,Premium,2023-09-05,1029,7.45,Comedy,2026-06-30,0,0,2,0
21726,Joseph Clark,45,Japan,Standard,2023-11-08,965,8.37,Comedy,2026-06-28,2,0,1,0
21727,Patricia Anderson,18,USA,Standard,2023-08-20,1045,5.13,Adventure,2026-06-27,3,0,4,0
21728,Lucas Johnson,52,Japan,Standard,2024-10-11,627,8.95,Sci-Fi,2026-06-29,1,1,1,0
21729,Sarah Brown,41,India,Premium,2024-03-03,849,11.25,Sci-Fi,2026-06-30,0,0,2,0
21730,Richard Thomas,24,USA,Standard,2025-08-14,320,0.8,Crime,2026-06-30,0,1,2,1
21731,Jessica Anderson,18,Japan,Standard,2025-10-08,265,0.68,Horror,2026-06-29,1,1,1,0
21732,Michael Harris,21,USA,Standard,2025-04-15,441,3.16,Thriller,2026-06-25,5,2,5,0
21733,Jennifer Smith,33,USA,Premium,2024-06-26,734,2.91,Fantasy,2026-06-27,3,1,1,1
21734,Joseph Hall,36,USA,Standard,2026-01-07,174,0.15,Crime,2026-06-13,17,1,1,1
21735,William Walker,37,Canada,Premium,2023-10-28,976,2.36,Fantasy,2026-06-22,8,1,2,1
21736,Robert Johnson,25,Mexico,Basic,2025-03-29,458,1.23,Drama,2026-06-26,4,0,1,0
21737,Sarah Brown,48,Australia,Premium,2023-11-26,947,4.32,Crime,2026-05-16,45,1,2,1
21738,Fatima Moore,27,India,Basic,2023-07-12,1084,1.25,Documentary,2026-06-28,2,2,2,1
21739,Mary Walker,21,Germany,Standard,2024-10-02,636,4.76,Action,2026-06-29,1,1,1,0
21740,Noah Smith,45,Canada,Standard,2025-05-18,408,0.75,Adventure,2026-06-15,15,2,1,1
21741,Jessica Smith,28,India,Basic,2026-05-26,35,0.0,Adventure,2026-05-26,35,0,1,1
21742,Joseph Young,55,Brazil,Basic,2025-01-01,545,3.57,Adventure,2026-06-24,6,0,1,0
21743,Wei Young,28,Mexico,Standard,2025-01-08,538,2.93,Adventure,2026-06-21,9,0,1,0
21744,James Hall,18,UK,Standard,2024-05-29,762,8.19,Adventure,2026-06-24,6,1,1,0
21745,David Lewis,38,India,Basic,2023-10-09,995,4.51,Documentary,2026-06-30,0,1,1,1
21746,Richard Lewis,18,Germany,Basic,2024-03-10,842,6.0,Horror,2026-06-27,3,1,2,0
21747,Fatima Jackson,31,Germany,Premium,2026-05-21,40,0.0,Drama,2026-06-02,28,0,1,1
21748,Charles Brown,25,Australia,Standard,2025-09-10,293,1.0,Thriller,2026-06-25,5,1,1,0
21749,James Lewis,19,India,Standard,2025-12-07,205,0.0,Horror,2026-06-29,1,0,1,0
21750,William Walker,25,Germany,Premium,2025-12-02,210,1.49,Sci-Fi,2026-06-30,0,0,2,0
21751,Sofia Anderson,28,India,Basic,2024-01-11,901,11.32,Documentary,2026-06-28,2,1,3,0
21752,Sarah Jackson,27,Australia,Standard,2024-04-24,797,3.33,Comedy,2026-06-29,1,0,1,0
21753,Barbara Brown,37,Japan,Standard,2026-04-29,62,0.0,Crime,2026-06-27,3,0,1,0
21754,Thomas White,33,Germany,Standard,2023-12-18,925,6.34,Horror,2026-06-29,1,1,2,0
21755,Ananya Martinez,51,India,Standard,2025-11-10,232,0.42,Sci-Fi,2026-06-23,7,1,2,1
21756,Michael Walker,30,Canada,Premium,2023-11-28,945,1.45,Romance,2026-06-30,0,1,2,0
21757,Jessica Garcia,38,USA,Basic,2024-04-03,818,10.9,Fantasy,2026-06-28,2,0,2,0
21758,Barbara Johnson,35,Japan,Premium,2023-10-03,1001,4.58,Crime,2026-06-28,2,0,1,0
21759,David Harris,32,UK,Basic,2025-05-07,419,3.36,Comedy,2026-06-29,1,0,1,0
21760,Linda Harris,21,UK,Basic,2024-07-05,725,12.01,Comedy,2026-06-30,0,0,1,0
21761,David Wilson,45,Japan,Premium,2024-04-02,819,4.48,Sci-Fi,2026-06-28,2,0,1,0
21762,Jessica Martinez,64,UK,Standard,2024-06-20,740,2.83,Thriller,2026-06-27,3,0,4,0
21763,Richard Johnson,50,Germany,Basic,2024-01-07,905,3.28,Fantasy,2026-06-10,20,2,1,1
21764,Fatima Jackson,48,Mexico,Premium,2023-08-08,1057,2.02,Adventure,2026-06-25,5,0,1,1
21765,Olivia Martinez,21,Australia,Premium,2024-01-27,885,3.45,Fantasy,2026-06-17,13,2,5,0
21766,Mary Davis,23,Brazil,Premium,2024-07-03,727,1.75,Adventure,2026-06-06,24,1,2,1
21767,Barbara Garcia,35,Germany,Basic,2025-07-20,345,4.86,Horror,2026-06-27,3,0,1,0
21768,Lucas Clark,30,Japan,Basic,2025-12-04,208,0.98,Thriller,2026-06-16,14,0,4,1
21769,Karen Thomas,41,Japan,Basic,2025-08-07,327,1.25,Crime,2026-06-30,0,0,1,1
21770,Susan Lewis,27,France,Basic,2024-08-01,698,5.64,Documentary,2026-06-29,1,0,2,0
21771,Fatima Brown,29,India,Premium,2025-03-10,477,0.88,Sci-Fi,2026-06-22,8,0,1,1
21772,Wei Anderson,49,Canada,Standard,2025-09-28,275,1.98,Romance,2026-06-30,0,0,2,0
21773,Noah Garcia,29,Germany,Standard,2024-10-18,620,3.84,Documentary,2026-06-04,26,1,1,1
21774,Barbara Walker,45,Japan,Basic,2025-12-12,200,1.53,Thriller,2026-06-28,2,1,2,0
21775,William Anderson,18,India,Premium,2024-02-17,864,2.21,Thriller,2026-06-24,6,0,2,0
21776,Fatima Lewis,48,France,Standard,2025-09-20,283,0.39,Horror,2026-06-05,25,1,2,1
21777,Joseph Smith,28,Australia,Basic,2026-03-08,114,0.0,Thriller,2026-05-31,30,1,1,1
21778,Barbara Wilson,33,USA,Standard,2026-05-30,31,0.0,Crime,2026-06-28,2,0,2,0
21779,Thomas Miller,18,Brazil,Premium,2025-03-22,465,5.85,Romance,2026-06-27,3,0,2,0
21780,John Smith,29,France,Premium,2025-03-26,461,0.0,Documentary,2026-06-29,1,1,1,1
21781,Olivia Wilson,49,France,Basic,2026-01-18,163,2.9,Crime,2026-06-28,2,0,1,0
21782,Jessica Anderson,26,Mexico,Premium,2024-07-23,707,12.83,Thriller,2026-06-30,0,0,1,0
21783,Michael Lewis,24,Germany,Basic,2025-12-08,204,1.82,Crime,2026-06-30,0,0,1,0
21784,Richard Young,24,Australia,Standard,2026-04-10,81,3.42,Action,2026-06-29,1,0,1,0
21785,William Lewis,18,UK,Premium,2024-12-04,573,4.95,Documentary,2026-06-28,2,2,1,0
21786,Carlos White,19,India,Basic,2025-01-09,537,1.46,Fantasy,2026-06-25,5,1,2,0
21787,Emma Walker,41,Canada,Standard,2024-01-23,889,8.56,Crime,2026-06-24,6,0,1,0
21788,Olivia Smith,39,UK,Standard,2024-08-19,680,1.7,Documentary,2026-06-23,7,0,1,0
21789,Noah Garcia,30,UK,Premium,2025-05-27,399,6.51,Documentary,2026-06-23,7,1,2,0
21790,Jessica Davis,18,Brazil,Basic,2024-05-30,761,12.08,Drama,2026-06-29,1,0,1,0
21791,Susan Jackson,30,Australia,Premium,2023-10-29,975,3.06,Thriller,2026-06-26,4,1,2,0
21792,Patricia Anderson,21,India,Basic,2025-10-24,249,2.21,Comedy,2026-06-22,8,0,2,0
21793,Richard Jackson,41,USA,Premium,2026-02-11,139,2.34,Comedy,2026-06-28,2,0,1,0
21794,Michael Hall,48,UK,Standard,2023-12-20,923,6.83,Thriller,2026-06-29,1,1,1,0
21795,Barbara Smith,28,UK,Premium,2025-12-14,198,0.0,Action,2026-06-25,5,0,1,0
21796,Hiroshi Davis,40,UK,Basic,2024-04-18,803,4.17,Horror,2026-06-20,10,0,1,0
21797,Charles Garcia,24,Canada,Premium,2025-07-05,360,1.12,Thriller,2026-06-28,2,1,1,0
21798,David Young,41,USA,Premium,2024-10-15,623,15.67,Sci-Fi,2026-06-29,1,0,3,0
21799,Joseph Miller,27,UK,Basic,2024-06-08,752,8.42,Drama,2026-06-24,6,1,1,0
21800,Thomas Thomas,23,Japan,Premium,2025-06-17,378,0.0,Sci-Fi,2026-06-11,19,1,1,0
21801,Sofia Davis,29,Canada,Standard,2024-10-18,620,3.0,Fantasy,2026-06-28,2,0,2,1
21802,David Smith,32,France,Premium,2024-04-24,797,8.08,Thriller,2026-06-23,7,0,1,0
21803,Karen Brown,35,France,Basic,2023-08-19,1046,3.16,Fantasy,2026-06-29,1,0,1,0
21804,Carlos Taylor,26,Canada,Basic,2024-09-12,656,4.7,Horror,2026-06-24,6,0,1,0
21805,Elizabeth Davis,35,Canada,Standard,2025-10-01,272,0.0,Documentary,2026-06-27,3,0,1,0
21806,Jessica Garcia,34,Germany,Premium,2024-01-20,892,9.24,Thriller,2026-06-27,3,1,4,0
21807,Patricia Smith,44,France,Basic,2024-01-31,881,3.64,Drama,2026-06-27,3,1,1,0
21808,James Johnson,18,USA,Standard,2023-11-17,956,16.21,Thriller,2026-06-30,0,1,1,0
21809,Richard Davis,23,India,Basic,2024-10-19,619,10.1,Thriller,2026-06-28,2,0,1,0
21810,Ananya White,45,France,Premium,2023-07-11,1085,2.34,Thriller,2026-06-28,2,1,1,0
21811,Wei Wilson,23,Mexico,Standard,2024-11-27,580,0.58,Action,2026-06-29,1,0,1,0
21812,David Smith,29,Germany,Premium,2024-09-15,653,0.0,Documentary,2026-06-19,11,0,2,1
21813,Robert Garcia,42,Mexico,Basic,2024-04-13,808,12.58,Romance,2026-06-30,0,0,1,0
21814,Sofia Moore,18,Australia,Basic,2024-04-10,811,7.03,Thriller,2026-06-29,1,0,1,0
21815,Elizabeth Miller,25,USA,Premium,2023-12-10,933,5.99,Fantasy,2026-06-22,8,0,3,1
21816,Elizabeth Garcia,18,UK,Premium,2025-07-25,340,2.9,Sci-Fi,2026-06-30,0,0,4,0
21817,Mary Garcia,42,India,Standard,2024-07-19,711,5.27,Thriller,2026-06-29,1,0,2,0
21818,Ananya Wilson,28,India,Premium,2024-12-16,561,0.85,Romance,2026-06-07,23,2,2,1
21819,Hiroshi Davis,31,USA,Standard,2024-07-25,705,2.84,Fantasy,2026-06-17,13,1,2,0
21820,William Harris,30,Mexico,Standard,2025-03-27,460,4.49,Horror,2026-06-16,14,0,1,1
21821,Noah Walker,20,Brazil,Basic,2023-09-28,1006,4.06,Documentary,2026-06-13,17,0,1,1
21822,Lucas Johnson,57,Japan,Premium,2025-12-09,203,3.85,Sci-Fi,2026-06-28,2,0,5,0
21823,Thomas Davis,35,Australia,Standard,2026-04-01,90,0.0,Fantasy,2026-06-30,0,1,1,1
21824,Charles Anderson,45,India,Basic,2025-06-25,370,2.0,Documentary,2026-06-27,3,0,1,1
21825,John Martinez,44,India,Premium,2023-12-01,942,2.0,Crime,2026-06-16,14,0,2,1
21826,Karen Taylor,58,France,Basic,2024-01-20,892,0.94,Horror,2026-06-30,0,1,1,0
21827,Carlos Davis,18,France,Premium,2026-03-23,99,0.88,Thriller,2026-05-25,36,1,2,1
21828,Linda Moore,26,Mexico,Standard,2025-04-01,455,2.57,Horror,2026-06-27,3,0,1,1
21829,Richard Garcia,33,UK,Premium,2024-07-12,718,7.6,Adventure,2026-06-24,6,2,3,0
21830,Thomas Johnson,18,Canada,Basic,2024-01-17,895,5.48,Documentary,2026-06-19,11,1,2,1
21831,Ananya Taylor,20,India,Standard,2024-12-31,546,0.69,Fantasy,2026-06-19,11,2,1,0
21832,Wei Thomas,20,Japan,Basic,2025-05-23,403,1.8,Documentary,2026-06-30,0,1,3,0
21833,Michael Taylor,40,UK,Standard,2023-12-30,913,2.84,Crime,2026-06-24,6,0,2,0
21834,Ananya Clark,40,Mexico,Basic,2025-05-23,403,2.9,Documentary,2026-06-20,10,0,1,1
21835,William Moore,28,UK,Premium,2024-01-25,887,0.59,Crime,2026-06-18,12,0,2,1
21836,John Garcia,37,Germany,Basic,2024-10-14,624,1.92,Documentary,2026-06-25,5,2,1,0
21837,Karen Walker,18,Germany,Basic,2025-05-14,412,2.34,Documentary,2026-06-28,2,0,1,0
21838,Lucas Anderson,26,Australia,Premium,2025-12-27,185,0.0,Comedy,2026-06-28,2,0,2,1
21839,Elizabeth Harris,45,Japan,Standard,2024-11-01,606,0.0,Romance,2026-06-11,19,0,1,1
21840,Noah Lewis,50,Australia,Premium,2024-12-21,556,1.86,Thriller,2026-06-27,3,1,1,1
21841,Mary Clark,45,Canada,Premium,2025-09-05,298,3.02,Crime,2026-06-30,0,0,2,0
21842,William Davis,44,Canada,Standard,2024-03-16,836,12.49,Sci-Fi,2026-06-30,0,0,2,0
21843,Ananya Smith,34,Canada,Basic,2023-09-19,1015,8.96,Documentary,2026-06-30,0,1,1,0
21844,Jessica Walker,34,USA,Standard,2023-07-25,1071,1.19,Romance,2026-06-24,6,0,2,0
21845,Linda Wilson,53,UK,Premium,2026-05-17,44,1.57,Sci-Fi,2026-06-30,0,1,1,0
21846,David Thomas,35,India,Basic,2023-10-15,989,7.13,Comedy,2026-06-30,0,0,3,0
21847,Barbara Thomas,54,Canada,Standard,2026-03-01,121,0.0,Sci-Fi,2026-06-23,7,0,1,1
21848,Noah Hall,43,UK,Premium,2026-02-14,136,0.0,Drama,2026-06-30,0,1,3,0
21849,Charles Taylor,38,Japan,Premium,2024-04-12,809,11.07,Crime,2026-06-29,1,0,2,0
21850,David Brown,35,Canada,Standard,2023-12-02,941,6.7,Crime,2026-06-30,0,1,1,0
21851,Barbara Martinez,23,Canada,Standard,2024-08-13,686,3.01,Sci-Fi,2026-06-28,2,1,1,0
21852,Patricia Johnson,32,USA,Premium,2026-03-24,98,0.0,Drama,2026-06-30,0,2,1,0
21853,Susan Martinez,28,UK,Premium,2026-01-07,174,0.8,Thriller,2026-06-27,3,0,2,0
21854,Emma Thomas,18,Mexico,Standard,2026-05-05,56,0.0,Documentary,2026-06-14,16,2,1,1
21855,Linda Brown,42,UK,Premium,2025-02-23,492,4.98,Thriller,2026-06-23,7,0,2,0
21856,Carlos Martinez,36,Mexico,Basic,2025-04-20,436,1.04,Crime,2026-06-24,6,0,1,0
21857,David White,39,USA,Standard,2024-08-25,674,2.68,Sci-Fi,2026-06-26,4,0,1,0
21858,Fatima Young,33,France,Standard,2026-05-14,47,3.6,Sci-Fi,2026-06-26,4,2,1,0
21859,Thomas Hall,50,USA,Standard,2024-05-16,775,6.06,Drama,2026-06-30,0,1,1,0
21860,William Moore,21,France,Basic,2024-03-02,850,1.52,Romance,2026-06-12,18,1,1,1
21861,Susan Thomas,18,India,Basic,2024-10-12,626,10.02,Horror,2026-06-30,0,1,1,0
21862,Charles Johnson,46,Japan,Premium,2026-03-12,110,0.0,Crime,2026-06-28,2,0,1,0
21863,Karen Wilson,40,Canada,Premium,2024-07-21,709,3.85,Sci-Fi,2026-06-28,2,0,1,0
21864,Mary Smith,33,France,Standard,2025-08-16,318,0.0,Sci-Fi,2026-06-27,3,0,3,0
21865,Charles Taylor,29,UK,Premium,2025-09-20,283,2.02,Horror,2026-06-29,1,0,2,0
21866,John Smith,33,France,Standard,2025-01-07,539,2.12,Crime,2026-06-30,0,0,1,1
21867,Fatima Moore,46,Australia,Standard,2025-09-26,277,3.74,Romance,2026-06-26,4,0,2,0
21868,Emma Walker,41,USA,Standard,2024-06-23,737,13.5,Thriller,2026-06-30,0,0,1,0
21869,Jessica Thomas,24,USA,Premium,2025-04-29,427,1.54,Drama,2026-06-30,0,1,1,0
21870,Susan Johnson,19,Australia,Standard,2024-04-30,791,5.54,Comedy,2026-06-26,4,2,2,0
21871,David Garcia,42,India,Basic,2025-12-11,201,1.81,Crime,2026-06-24,6,0,1,0
21872,Sofia Thomas,30,France,Basic,2023-08-18,1047,10.8,Thriller,2026-06-29,1,0,1,0
21873,Michael Thomas,37,USA,Premium,2024-12-22,555,0.0,Action,2026-06-26,4,1,2,1
21874,Ananya Clark,40,India,Basic,2025-01-25,521,3.56,Adventure,2026-06-25,5,1,2,0
21875,Joseph Walker,25,USA,Basic,2025-04-20,436,6.75,Romance,2026-06-28,2,1,1,0
21876,Noah Smith,41,Japan,Basic,2024-01-30,882,0.0,Fantasy,2026-06-29,1,2,1,0
21877,Richard Young,31,UK,Standard,2024-02-22,859,1.79,Drama,2026-06-24,6,1,1,0
21878,Noah Miller,45,Germany,Premium,2026-02-18,132,0.0,Thriller,2026-06-27,3,3,1,0
21879,James Smith,59,Brazil,Standard,2025-01-16,530,8.51,Comedy,2026-06-29,1,1,1,0
21880,Emma Clark,29,Japan,Basic,2024-04-17,804,3.38,Sci-Fi,2026-06-28,2,1,1,0
21881,Mary Jackson,27,Australia,Standard,2024-05-24,767,7.28,Thriller,2026-06-28,2,0,1,0
21882,Lucas Thomas,26,Canada,Standard,2024-08-11,688,0.0,Adventure,2026-06-24,6,3,1,0
21883,Carlos Davis,41,India,Basic,2026-04-27,64,0.0,Romance,2026-06-06,24,1,1,1
21884,Wei Jackson,46,India,Basic,2025-10-08,265,1.85,Fantasy,2026-06-30,0,0,1,0
21885,Jennifer Anderson,26,Japan,Premium,2025-06-24,371,1.35,Thriller,2026-06-30,0,0,3,0
21886,Sofia Brown,55,UK,Standard,2025-03-22,465,1.84,Thriller,2026-06-24,6,2,1,0
21887,Jessica Lewis,40,Brazil,Basic,2023-10-02,1002,7.64,Thriller,2026-06-29,1,0,3,0
21888,Thomas Martinez,24,Germany,Basic,2025-02-10,505,2.0,Romance,2026-06-27,3,0,3,0
21889,Ananya Anderson,54,France,Premium,2025-03-28,459,0.72,Action,2026-06-23,7,1,3,0
21890,Noah Taylor,18,Japan,Basic,2025-06-20,375,2.95,Thriller,2026-06-24,6,1,1,0
21891,Patricia Miller,44,India,Premium,2024-11-20,587,1.21,Thriller,2026-06-29,1,2,1,0
21892,Charles Davis,38,UK,Premium,2024-02-04,877,1.3,Comedy,2026-06-30,0,0,1,0
21893,Fatima Martinez,42,India,Premium,2024-01-16,896,8.01,Documentary,2026-06-29,1,0,1,0
21894,William Martinez,18,France,Premium,2024-06-10,750,0.91,Documentary,2026-06-28,2,0,5,0
21895,Wei Jackson,59,India,Premium,2024-03-25,827,3.82,Horror,2026-06-30,0,1,4,1
